# 5.87
9410000000.000, 5.870, 0.060
9410500000.000, 5.870, -0.022
9411000000.000, 5.870, -0.015
9411500000.000, 5.870, -0.020
9412000000.000, 5.870, -0.021
9412500000.000, 5.870, 0.038
9413000000.000, 5.870, 0.025
9413500000.000, 5.870, 0.029
9414000000.000, 5.870, 0.040
9414500000.000, 5.870, -0.056
9415000000.000, 5.870, 0.026
9415500000.000, 5.870, -0.026
9416000000.000, 5.870, 0.003
9416500000.000, 5.870, 0.023
9417000000.000, 5.870, -0.095
9417500000.000, 5.870, -0.082
9418000000.000, 5.870, -0.144
9418500000.000, 5.870, -0.073
9419000000.000, 5.870, -0.041
9419500000.000, 5.870, 0.026
9420000000.000, 5.870, 0.103
9420500000.000, 5.870, -0.003
9421000000.000, 5.870, 0.003
9421500000.000, 5.870, 0.075
9422000000.000, 5.870, -0.002
9422500000.000, 5.870, -0.002
9423000000.000, 5.870, -0.068
9423500000.000, 5.870, -0.078
9424000000.000, 5.870, 0.033
9424500000.000, 5.870, 0.023
9425000000.000, 5.870, -0.037
9425500000.000, 5.870, 0.012
9426000000.000, 5.870, 0.006
9426500000.000, 5.870, 0.005
9427000000.000, 5.870, 0.000
9427500000.000, 5.870, -0.062
9428000000.000, 5.870, -0.053
9428500000.000, 5.870, -0.143
9429000000.000, 5.870, -0.014
9429500000.000, 5.870, 0.033
9430000000.000, 5.870, 0.118
9430500000.000, 5.870, -0.005
9431000000.000, 5.870, -0.051
9431500000.000, 5.870, 0.099
9432000000.000, 5.870, 0.014
9432500000.000, 5.870, -0.004
9433000000.000, 5.870, 0.035
9433500000.000, 5.870, 0.118
9434000000.000, 5.870, -0.186
9434500000.000, 5.870, -0.029
9435000000.000, 5.870, 0.025
9435500000.000, 5.870, 0.178
9436000000.000, 5.870, -0.056
9436500000.000, 5.870, -0.080
9437000000.000, 5.870, 0.062
9437500000.000, 5.870, -0.061
9438000000.000, 5.870, 0.193
9438500000.000, 5.870, -0.060
9439000000.000, 5.870, 0.041
9439500000.000, 5.870, -0.060
9440000000.000, 5.870, 0.218
9440500000.000, 5.870, -0.028
9441000000.000, 5.870, -0.025
9441500000.000, 5.870, -0.034
9442000000.000, 5.870, 0.103
9442500000.000, 5.870, 0.051
9443000000.000, 5.870, -0.124
9443500000.000, 5.870, -0.009
9444000000.000, 5.870, 0.113
