9740000000.000000, 0.3228
9740200000.000000, 0.0835
9740400000.000000, 0.1569
9740600000.000000, 0.6452
9740800000.000000, 0.4287
9741000000.000000, 0.2095
9741200000.000000, 0.3717
9741400000.000000, 0.0721
9741600000.000000, 0.5055
9741800000.000000, 0.6280
9742000000.000000, 0.6043
9742200000.000000, -0.1217
9742400000.000000, 0.8821
9742600000.000000, 0.2345
9742800000.000000, 0.6140
9743000000.000000, 0.1767
9743200000.000000, 0.7270
9743400000.000000, 0.8224
9743600000.000000, 0.5165
9743800000.000000, 0.4257
9744000000.000000, 0.2706
9744200000.000000, 0.3470
9744400000.000000, 0.3385
9744600000.000000, 0.8089
9744800000.000000, 0.4042
9745000000.000000, 1.0559
9745200000.000000, 0.4623
9745400000.000000, 0.1150
9745600000.000000, 0.5453
9745800000.000000, 0.9453
9746000000.000000, 0.7215
9746200000.000000, 0.4507
9746400000.000000, 0.2644
9746600000.000000, 0.7714
9746800000.000000, 0.8145
9747000000.000000, 0.6945
9747200000.000000, 0.8917
9747400000.000000, 0.8565
9747600000.000000, 0.5914
9747800000.000000, 0.7444
9748000000.000000, 0.3512
9748200000.000000, 0.4151
9748400000.000000, 0.3921
9748600000.000000, 0.5440
9748800000.000000, 0.7127
9749000000.000000, 0.7256
9749200000.000000, 0.3187
9749400000.000000, 1.3017
9749600000.000000, 0.5630
9749800000.000000, 0.4389
9750000000.000000, 0.1786
9750200000.000000, 0.4580
9750400000.000000, 0.7223
9750600000.000000, 0.2393
9750800000.000000, 0.6826
9751000000.000000, 0.4910
9751200000.000000, 0.5569
9751400000.000000, 0.6036
9751600000.000000, -0.0204
9751800000.000000, 0.4858
9752000000.000000, -0.2294
9752200000.000000, -0.0087
9752400000.000000, 0.9032
9752600000.000000, 0.7195
9752800000.000000, 0.4943
9753000000.000000, 0.1542
9753200000.000000, 0.2975
9753400000.000000, 0.3630
9753600000.000000, 0.3710
9753800000.000000, 0.3229
9754000000.000000, 0.5134
9754200000.000000, 0.3627
9754400000.000000, 0.6383
9754600000.000000, -0.1635
9754800000.000000, 0.6843
9755000000.000000, 0.1461
9755200000.000000, 0.0218
9755400000.000000, 0.2080
9755600000.000000, -0.0505
9755800000.000000, 0.3645
9756000000.000000, -0.1040
9756200000.000000, 1.2260
9756400000.000000, -0.0350
9756600000.000000, 0.1891
9756800000.000000, 1.0689
9757000000.000000, 0.4117
9757200000.000000, 0.5270
9757400000.000000, 0.1089
9757600000.000000, 0.1511
9757800000.000000, 0.1349
9758000000.000000, 0.5853
9758200000.000000, 0.0639
9758400000.000000, -0.0001
9758600000.000000, 0.3641
9758800000.000000, 0.2222
9759000000.000000, 0.4407
9759200000.000000, 0.6690
9759400000.000000, 0.9247
9759600000.000000, 0.4223
9759800000.000000, 0.5362
9760000000.000000, 0.0611
9760200000.000000, -0.1482
9760400000.000000, 0.0091
9760600000.000000, 0.3833
9760800000.000000, 1.0479
9761000000.000000, 0.5363
9761200000.000000, 0.0869
9761400000.000000, -0.0362
9761600000.000000, 0.2840
9761800000.000000, 0.3924
9762000000.000000, -0.0771
9762200000.000000, 0.1405
9762400000.000000, 0.2489
9762600000.000000, -0.0319
9762800000.000000, 0.3789
9763000000.000000, 0.4590
9763200000.000000, -0.2935
9763400000.000000, 0.4197
9763600000.000000, 0.1767
9763800000.000000, -0.2904
9764000000.000000, -0.0300
9764200000.000000, 0.4145
9764400000.000000, 0.4970
9764600000.000000, 1.2889
9764800000.000000, 0.4344
9765000000.000000, -0.4850
9765200000.000000, 0.6395
9765400000.000000, 0.1621
9765600000.000000, -0.3819
9765800000.000000, 0.4981
9766000000.000000, 0.7311
9766200000.000000, 0.4181
9766400000.000000, -0.1673
9766600000.000000, 0.2293
9766800000.000000, 0.4080
9767000000.000000, 0.8181
9767200000.000000, 0.3368
9767400000.000000, -0.4013
9767600000.000000, -0.4576
9767800000.000000, 0.9005
9768000000.000000, 0.0571
9768200000.000000, 0.5437
9768400000.000000, 0.3118
9768600000.000000, 0.1217
9768800000.000000, 0.3110
