9410000000.000, 5.910, -0.066
9410500000.000, 5.910, -0.065
9411000000.000, 5.910, -0.064
9411500000.000, 5.910, -0.064
9412000000.000, 5.910, -0.063
9412500000.000, 5.910, -0.062
9413000000.000, 5.910, -0.062
9413500000.000, 5.910, -0.061
9414000000.000, 5.910, -0.060
9414500000.000, 5.910, -0.060
9415000000.000, 5.910, -0.059
9415500000.000, 5.910, -0.058
9416000000.000, 5.910, -0.057
9416500000.000, 5.910, -0.056
9417000000.000, 5.910, -0.056
9417500000.000, 5.910, -0.055
9418000000.000, 5.910, -0.054
9418500000.000, 5.910, -0.053
9419000000.000, 5.910, -0.052
9419500000.000, 5.910, -0.051
9420000000.000, 5.910, -0.051
9420500000.000, 5.910, -0.050
9421000000.000, 5.910, -0.049
9421500000.000, 5.910, -0.048
9422000000.000, 5.910, -0.047
9422500000.000, 5.910, -0.046
9423000000.000, 5.910, -0.045
9423500000.000, 5.910, -0.044
9424000000.000, 5.910, -0.043
9424500000.000, 5.910, -0.042
9425000000.000, 5.910, -0.042
9425500000.000, 5.910, -0.041
9426000000.000, 5.910, -0.040
9426500000.000, 5.910, -0.039
9427000000.000, 5.910, -0.038
9427500000.000, 5.910, -0.037
9428000000.000, 5.910, -0.036
9428500000.000, 5.910, -0.035
9429000000.000, 5.910, -0.034
9429500000.000, 5.910, -0.033
9430000000.000, 5.910, -0.032
9430500000.000, 5.910, -0.031
9431000000.000, 5.910, -0.030
9431500000.000, 5.910, -0.029
9432000000.000, 5.910, -0.028
9432500000.000, 5.910, -0.027
9433000000.000, 5.910, -0.026
9433500000.000, 5.910, -0.026
9434000000.000, 5.910, -0.025
9434500000.000, 5.910, -0.024
9435000000.000, 5.910, -0.023
9435500000.000, 5.910, -0.022
9436000000.000, 5.910, -0.021
9436500000.000, 5.910, -0.020
9437000000.000, 5.910, -0.019
9437500000.000, 5.910, -0.018
9438000000.000, 5.910, -0.018
9438500000.000, 5.910, -0.017
9439000000.000, 5.910, -0.016
9439500000.000, 5.910, -0.015
9440000000.000, 5.910, -0.014
9440500000.000, 5.910, -0.014
9441000000.000, 5.910, -0.013
9441500000.000, 5.910, -0.012
9442000000.000, 5.910, -0.011
9442500000.000, 5.910, -0.011
9443000000.000, 5.910, -0.010
9443500000.000, 5.910, -0.009
9444000000.000, 5.910, -0.009
9444500000.000, 5.910, -0.008
9445000000.000, 5.910, -0.007
9445500000.000, 5.910, -0.007
9446000000.000, 5.910, -0.006
9446500000.000, 5.910, -0.005
9447000000.000, 5.910, -0.005
9447500000.000, 5.910, -0.004
9448000000.000, 5.910, -0.004
9448500000.000, 5.910, -0.003
9449000000.000, 5.910, -0.003
9449500000.000, 5.910, -0.002
9450000000.000, 5.910, -0.002
9450500000.000, 5.910, -0.001
9451000000.000, 5.910, -0.001
9451500000.000, 5.910, -0.000
9452000000.000, 5.910, -0.000
9452500000.000, 5.910, 0.000
9453000000.000, 5.910, 0.001
9453500000.000, 5.910, 0.001
9454000000.000, 5.910, 0.001
9454500000.000, 5.910, 0.002
9455000000.000, 5.910, 0.002
9455500000.000, 5.910, 0.002
9456000000.000, 5.910, 0.003
9456500000.000, 5.910, 0.003
9457000000.000, 5.910, 0.003
9457500000.000, 5.910, 0.003
9458000000.000, 5.910, 0.004
9458500000.000, 5.910, 0.004
9459000000.000, 5.910, 0.004
9459500000.000, 5.910, 0.004
9460000000.000, 5.910, 0.004
9460500000.000, 5.910, 0.004
9461000000.000, 5.910, 0.005
9461500000.000, 5.910, 0.005
9462000000.000, 5.910, 0.005
9462500000.000, 5.910, 0.005
9463000000.000, 5.910, 0.005
9463500000.000, 5.910, 0.005
9464000000.000, 5.910, 0.005
9464500000.000, 5.910, 0.005
9465000000.000, 5.910, 0.005
9465500000.000, 5.910, 0.005
9466000000.000, 5.910, 0.005
9466500000.000, 5.910, 0.005
9467000000.000, 5.910, 0.005
9467500000.000, 5.910, 0.005
9468000000.000, 5.910, 0.005
9468500000.000, 5.910, 0.005
9469000000.000, 5.910, 0.005
9469500000.000, 5.910, 0.005
9470000000.000, 5.910, 0.005
9470500000.000, 5.910, 0.005
9471000000.000, 5.910, 0.005
9471500000.000, 5.910, 0.005
9472000000.000, 5.910, 0.005
9472500000.000, 5.910, 0.005
9473000000.000, 5.910, 0.005
9473500000.000, 5.910, 0.005
9474000000.000, 5.910, 0.005
9474500000.000, 5.910, 0.005
9475000000.000, 5.910, 0.005
9475500000.000, 5.910, 0.005
9476000000.000, 5.910, 0.005
9476500000.000, 5.910, 0.005
9477000000.000, 5.910, 0.005
9477500000.000, 5.910, 0.005
9478000000.000, 5.910, 0.004
9478500000.000, 5.910, 0.004
9479000000.000, 5.910, 0.004
9479500000.000, 5.910, 0.004
9480000000.000, 5.910, 0.004
9480500000.000, 5.910, 0.004
9481000000.000, 5.910, 0.004
9481500000.000, 5.910, 0.005
9482000000.000, 5.910, 0.005
9482500000.000, 5.910, 0.005
9483000000.000, 5.910, 0.005
9483500000.000, 5.910, 0.005
9484000000.000, 5.910, 0.005
9484500000.000, 5.910, 0.005
9485000000.000, 5.910, 0.005
9485500000.000, 5.910, 0.005
9486000000.000, 5.910, 0.005
9486500000.000, 5.910, 0.005
9487000000.000, 5.910, 0.005
9487500000.000, 5.910, 0.006
9488000000.000, 5.910, 0.006
9488500000.000, 5.910, 0.006
9489000000.000, 5.910, 0.006
9489500000.000, 5.910, 0.006
9490000000.000, 5.910, 0.007
9490500000.000, 5.910, 0.007
9491000000.000, 5.910, 0.007
9491500000.000, 5.910, 0.008
9492000000.000, 5.910, 0.008
9492500000.000, 5.910, 0.008
9493000000.000, 5.910, 0.009
9493500000.000, 5.910, 0.009
