9410000000.000, 5.930, -0.111
9410500000.000, 5.930, -0.110
9411000000.000, 5.930, -0.110
9411500000.000, 5.930, -0.109
9412000000.000, 5.930, -0.108
9412500000.000, 5.930, -0.107
9413000000.000, 5.930, -0.106
9413500000.000, 5.930, -0.105
9414000000.000, 5.930, -0.104
9414500000.000, 5.930, -0.103
9415000000.000, 5.930, -0.102
9415500000.000, 5.930, -0.101
9416000000.000, 5.930, -0.100
9416500000.000, 5.930, -0.099
9417000000.000, 5.930, -0.098
9417500000.000, 5.930, -0.097
9418000000.000, 5.930, -0.096
9418500000.000, 5.930, -0.095
9419000000.000, 5.930, -0.095
9419500000.000, 5.930, -0.094
9420000000.000, 5.930, -0.093
9420500000.000, 5.930, -0.092
9421000000.000, 5.930, -0.091
9421500000.000, 5.930, -0.090
9422000000.000, 5.930, -0.090
9422500000.000, 5.930, -0.089
9423000000.000, 5.930, -0.088
9423500000.000, 5.930, -0.087
9424000000.000, 5.930, -0.087
9424500000.000, 5.930, -0.086
9425000000.000, 5.930, -0.085
9425500000.000, 5.930, -0.085
9426000000.000, 5.930, -0.084
9426500000.000, 5.930, -0.083
9427000000.000, 5.930, -0.083
9427500000.000, 5.930, -0.082
9428000000.000, 5.930, -0.082
9428500000.000, 5.930, -0.081
9429000000.000, 5.930, -0.081
9429500000.000, 5.930, -0.080
9430000000.000, 5.930, -0.080
9430500000.000, 5.930, -0.079
9431000000.000, 5.930, -0.079
9431500000.000, 5.930, -0.078
9432000000.000, 5.930, -0.078
9432500000.000, 5.930, -0.078
9433000000.000, 5.930, -0.077
9433500000.000, 5.930, -0.077
9434000000.000, 5.930, -0.077
9434500000.000, 5.930, -0.076
9435000000.000, 5.930, -0.076
9435500000.000, 5.930, -0.076
9436000000.000, 5.930, -0.076
9436500000.000, 5.930, -0.076
9437000000.000, 5.930, -0.075
9437500000.000, 5.930, -0.075
9438000000.000, 5.930, -0.075
9438500000.000, 5.930, -0.075
9439000000.000, 5.930, -0.075
9439500000.000, 5.930, -0.075
9440000000.000, 5.930, -0.075
9440500000.000, 5.930, -0.075
9441000000.000, 5.930, -0.075
9441500000.000, 5.930, -0.075
9442000000.000, 5.930, -0.075
9442500000.000, 5.930, -0.075
9443000000.000, 5.930, -0.075
9443500000.000, 5.930, -0.075
9444000000.000, 5.930, -0.075
9444500000.000, 5.930, -0.075
9445000000.000, 5.930, -0.076
9445500000.000, 5.930, -0.076
9446000000.000, 5.930, -0.076
9446500000.000, 5.930, -0.076
9447000000.000, 5.930, -0.076
9447500000.000, 5.930, -0.076
9448000000.000, 5.930, -0.077
9448500000.000, 5.930, -0.077
9449000000.000, 5.930, -0.077
9449500000.000, 5.930, -0.077
9450000000.000, 5.930, -0.077
9450500000.000, 5.930, -0.078
9451000000.000, 5.930, -0.078
9451500000.000, 5.930, -0.078
9452000000.000, 5.930, -0.078
9452500000.000, 5.930, -0.079
9453000000.000, 5.930, -0.079
9453500000.000, 5.930, -0.079
9454000000.000, 5.930, -0.079
9454500000.000, 5.930, -0.080
9455000000.000, 5.930, -0.080
9455500000.000, 5.930, -0.080
9456000000.000, 5.930, -0.080
9456500000.000, 5.930, -0.081
9457000000.000, 5.930, -0.081
9457500000.000, 5.930, -0.081
9458000000.000, 5.930, -0.081
9458500000.000, 5.930, -0.082
9459000000.000, 5.930, -0.082
9459500000.000, 5.930, -0.082
9460000000.000, 5.930, -0.082
9460500000.000, 5.930, -0.082
9461000000.000, 5.930, -0.083
9461500000.000, 5.930, -0.083
9462000000.000, 5.930, -0.083
9462500000.000, 5.930, -0.083
9463000000.000, 5.930, -0.083
9463500000.000, 5.930, -0.083
9464000000.000, 5.930, -0.083
9464500000.000, 5.930, -0.083
9465000000.000, 5.930, -0.084
9465500000.000, 5.930, -0.084
9466000000.000, 5.930, -0.084
9466500000.000, 5.930, -0.084
9467000000.000, 5.930, -0.084
9467500000.000, 5.930, -0.084
9468000000.000, 5.930, -0.084
9468500000.000, 5.930, -0.084
9469000000.000, 5.930, -0.084
9469500000.000, 5.930, -0.084
9470000000.000, 5.930, -0.083
9470500000.000, 5.930, -0.083
9471000000.000, 5.930, -0.083
9471500000.000, 5.930, -0.083
9472000000.000, 5.930, -0.083
9472500000.000, 5.930, -0.083
9473000000.000, 5.930, -0.083
9473500000.000, 5.930, -0.082
9474000000.000, 5.930, -0.082
9474500000.000, 5.930, -0.082
9475000000.000, 5.930, -0.082
9475500000.000, 5.930, -0.081
9476000000.000, 5.930, -0.081
9476500000.000, 5.930, -0.081
9477000000.000, 5.930, -0.080
9477500000.000, 5.930, -0.080
9478000000.000, 5.930, -0.079
9478500000.000, 5.930, -0.079
9479000000.000, 5.930, -0.079
9479500000.000, 5.930, -0.078
9480000000.000, 5.930, -0.078
9480500000.000, 5.930, -0.077
9481000000.000, 5.930, -0.077
9481500000.000, 5.930, -0.076
9482000000.000, 5.930, -0.076
9482500000.000, 5.930, -0.075
9483000000.000, 5.930, -0.075
9483500000.000, 5.930, -0.074
9484000000.000, 5.930, -0.073
9484500000.000, 5.930, -0.073
9485000000.000, 5.930, -0.072
9485500000.000, 5.930, -0.072
9486000000.000, 5.930, -0.071
9486500000.000, 5.930, -0.070
9487000000.000, 5.930, -0.069
9487500000.000, 5.930, -0.069
9488000000.000, 5.930, -0.068
9488500000.000, 5.930, -0.067
9489000000.000, 5.930, -0.067
9489500000.000, 5.930, -0.066
9490000000.000, 5.930, -0.065
9490500000.000, 5.930, -0.064
9491000000.000, 5.930, -0.064
9491500000.000, 5.930, -0.063
9492000000.000, 5.930, -0.062
9492500000.000, 5.930, -0.061
9493000000.000, 5.930, -0.060
9493500000.000, 5.930, -0.059
9494000000.000, 5.930, -0.059
9494500000.000, 5.930, -0.058
9495000000.000, 5.930, -0.057
9495500000.000, 5.930, -0.056
9496000000.000, 5.930, -0.055
9496500000.000, 5.930, -0.054
9497000000.000, 5.930, -0.053
9497500000.000, 5.930, -0.053
