8700000000.000000, -0.4041
8702000000.000000, 0.1092
8704000000.000000, 0.1641
8706000000.000000, -0.1494
8708000000.000000, -0.2181
8710000000.000000, -0.3091
8712000000.000000, -0.5897
8714000000.000000, 0.0038
8716000000.000000, -0.5613
8718000000.000000, -0.5096
8720000000.000000, 0.0865
8722000000.000000, -0.3326
8724000000.000000, -0.6006
8726000000.000000, -0.7322
8728000000.000000, -0.5269
8730000000.000000, -0.2581
8732000000.000000, -0.2991
8734000000.000000, -0.3421
8736000000.000000, -0.4314
8738000000.000000, -0.5727
8740000000.000000, -0.1644
8742000000.000000, -0.5584
8744000000.000000, -0.1551
8746000000.000000, -0.5051
8748000000.000000, -0.6380
8750000000.000000, -1.2581
8752000000.000000, -0.4242
8754000000.000000, -0.1664
8756000000.000000, -0.5436
8758000000.000000, -0.4062
8760000000.000000, -0.2740
8762000000.000000, -0.3216
8764000000.000000, -0.0939
8766000000.000000, -0.1739
8768000000.000000, 0.0565
8770000000.000000, -0.3708
8772000000.000000, -0.2627
8774000000.000000, -0.7795
8776000000.000000, -0.0882
8778000000.000000, -0.3330
8780000000.000000, -0.6391
8782000000.000000, -0.5938
8784000000.000000, -0.5179
8786000000.000000, -0.0838
8788000000.000000, -0.3099
8790000000.000000, -0.1775
8792000000.000000, -0.0567
8794000000.000000, -0.1632
8796000000.000000, -0.4146
8798000000.000000, 0.0475
8800000000.000000, 0.1082
8802000000.000000, -0.4793
8804000000.000000, -0.3481
8806000000.000000, -0.3115
8808000000.000000, 0.3909
8810000000.000000, 0.1226
8812000000.000000, -1.2176
8814000000.000000, 0.2443
8816000000.000000, -0.5610
8818000000.000000, -0.3518
8820000000.000000, -0.5800
8822000000.000000, -0.3372
8824000000.000000, -0.5357
8826000000.000000, -0.4311
8828000000.000000, -0.1123
8830000000.000000, -0.2749
8832000000.000000, -0.4438
8834000000.000000, -0.2711
8836000000.000000, -0.4887
8838000000.000000, -0.5141
8840000000.000000, -0.1520
8842000000.000000, -0.0741
8844000000.000000, -0.4754
8846000000.000000, 0.0341
8848000000.000000, -0.0939
8850000000.000000, -0.5601
8852000000.000000, -0.4302
8854000000.000000, -0.0801
8856000000.000000, -0.3014
8858000000.000000, -0.3520
8860000000.000000, -0.4491
8862000000.000000, -0.1612
8864000000.000000, -0.2774
8866000000.000000, -0.4637
8868000000.000000, -0.5969
8870000000.000000, -0.3485
8872000000.000000, -0.5500
8874000000.000000, -0.1193
8876000000.000000, -0.4119
8878000000.000000, -0.4110
8880000000.000000, -0.8177
8882000000.000000, -0.3507
8884000000.000000, -0.1614
8886000000.000000, -0.2703
8888000000.000000, 0.2969
8890000000.000000, -0.2301
8892000000.000000, -0.7289
8894000000.000000, 0.2879
8896000000.000000, -0.9782
8898000000.000000, -0.4017
8900000000.000000, 0.1867
8902000000.000000, -0.0702
8904000000.000000, 0.2625
8906000000.000000, -0.3586
8908000000.000000, 0.4712
8910000000.000000, -0.3713
8912000000.000000, -0.8018
8914000000.000000, -0.0818
8916000000.000000, -0.5793
8918000000.000000, -0.4407
8920000000.000000, -0.6953
8922000000.000000, -0.6564
8924000000.000000, 0.1536
8926000000.000000, -0.2105
8928000000.000000, -0.9279
8930000000.000000, -0.5953
8932000000.000000, -0.9114
8934000000.000000, 0.4955
8936000000.000000, -0.9659
8938000000.000000, 0.2496
8940000000.000000, -0.4588
8942000000.000000, 0.2779
8944000000.000000, -0.2957
8946000000.000000, -0.0742
8948000000.000000, -0.4188
8950000000.000000, -0.0076
8952000000.000000, -0.8065
8954000000.000000, 0.4410
8956000000.000000, -0.3195
8958000000.000000, -0.6595
8960000000.000000, -0.0403
8962000000.000000, -0.2797
8964000000.000000, 0.1273
8966000000.000000, 0.3928
8968000000.000000, 0.1054
8970000000.000000, 0.2959
8972000000.000000, -0.5198
8974000000.000000, -0.3170
8976000000.000000, 0.0168
8978000000.000000, 0.0089
8980000000.000000, -1.1129
8982000000.000000, 0.2689
8984000000.000000, -0.3456
8986000000.000000, 0.0662
8988000000.000000, -0.1447
8990000000.000000, -0.0512
8992000000.000000, -0.5684
8994000000.000000, 0.0079
8996000000.000000, -0.0923
8998000000.000000, -0.5918
9000000000.000000, -0.1990
9002000000.000000, -0.1834
9004000000.000000, -0.5368
9006000000.000000, 0.0905
9008000000.000000, -1.1585
9010000000.000000, -0.2060
9012000000.000000, -0.4650
9014000000.000000, -0.1639
9016000000.000000, -0.7209
9018000000.000000, -0.6353
9020000000.000000, -0.0705
9022000000.000000, -0.7427
9024000000.000000, 0.0511
9026000000.000000, 0.4252
9028000000.000000, -0.7359
9030000000.000000, -1.3139
9032000000.000000, -0.7482
9034000000.000000, -0.0687
9036000000.000000, -0.6538
9038000000.000000, -1.4768
9040000000.000000, -0.7094
9042000000.000000, -0.5527
9044000000.000000, -0.2368
9046000000.000000, -0.2327
9048000000.000000, -0.4457
9050000000.000000, -1.0889
9052000000.000000, -0.0860
9054000000.000000, 0.2259
9056000000.000000, -1.4726
9058000000.000000, -2.0664
9060000000.000000, 0.1321
9062000000.000000, -0.5660
9064000000.000000, -0.0746
9066000000.000000, -0.4218
9068000000.000000, -0.4819
9070000000.000000, -0.1342
9072000000.000000, -0.8596
9074000000.000000, -1.1564
9076000000.000000, -0.2862
9078000000.000000, -0.0331
9080000000.000000, 0.0489
9082000000.000000, -0.5772
9084000000.000000, -0.1987
9086000000.000000, -0.0855
9088000000.000000, -0.4130
9090000000.000000, -0.3922
9092000000.000000, -0.4885
9094000000.000000, 0.0618
9096000000.000000, -0.7528
9098000000.000000, -0.2547
9100000000.000000, -0.3154
