9116000000.000000, 0.6923
9121000000.000000, 0.3031
9126000000.000000, 0.5113
9131000000.000000, 0.0927
9136000000.000000, 0.5456
9141000000.000000, 0.8693
9146000000.000000, 0.3890
9151000000.000000, 0.3324
9156000000.000000, 1.0346
9161000000.000000, 1.1021
9166000000.000000, 0.2296
9171000000.000000, 0.4696
9176000000.000000, 0.9275
9181000000.000000, 0.0692
9186000000.000000, 0.9785
9191000000.000000, 0.7154
9196000000.000000, 1.6831
9201000000.000000, -0.0096
9206000000.000000, 0.2154
9211000000.000000, 0.5838
9216000000.000000, 0.4078
9221000000.000000, -0.0555
9226000000.000000, 0.1823
9231000000.000000, 0.6024
9236000000.000000, 0.3416
9241000000.000000, 0.2731
9246000000.000000, 0.1849
9251000000.000000, 0.8433
9256000000.000000, 0.4656
9261000000.000000, 0.8264
9266000000.000000, 0.5973
9271000000.000000, 1.0450
9276000000.000000, 0.6576
9281000000.000000, 0.4637
9286000000.000000, 1.0016
9291000000.000000, 0.4260
9296000000.000000, 0.5801
9301000000.000000, -0.0272
9306000000.000000, 0.2577
9311000000.000000, 0.8229
9316000000.000000, 0.6245
9321000000.000000, 0.7279
9326000000.000000, 0.3966
9331000000.000000, 0.9622
9336000000.000000, 0.4509
9341000000.000000, 0.4570
9346000000.000000, 0.0322
9351000000.000000, 0.5180
9356000000.000000, 0.1848
9361000000.000000, 0.4611
9366000000.000000, 0.1282
9371000000.000000, 0.5826
9376000000.000000, 0.5568
9381000000.000000, 0.7178
9386000000.000000, 0.2007
9391000000.000000, 0.6583
9396000000.000000, 0.5411
9401000000.000000, 0.3947
9406000000.000000, 0.2424
9411000000.000000, 0.1534
9416000000.000000, 0.4770
9421000000.000000, 0.4499
9426000000.000000, -0.0580
9431000000.000000, 0.3618
9436000000.000000, 0.3867
9441000000.000000, -0.3575
9446000000.000000, 0.8564
9451000000.000000, 0.2568
9456000000.000000, 0.9312
9461000000.000000, 1.1266
9466000000.000000, 0.1934
9471000000.000000, 1.0429
9476000000.000000, 0.2850
9481000000.000000, 0.5994
9486000000.000000, 0.6545
9491000000.000000, 0.6587
9496000000.000000, -0.0193
9501000000.000000, 0.7239
9506000000.000000, 0.6232
9511000000.000000, 0.7452
9516000000.000000, 0.4622
9521000000.000000, 0.1889
9526000000.000000, 0.5279
9531000000.000000, 0.2073
9536000000.000000, 0.1044
9541000000.000000, 0.1061
9546000000.000000, 0.5103
9551000000.000000, 0.5300
